layer_index,z_min_A,z_max_A,water_count,wavenumber_cm-1,VDOS_area_normalized_mean_unsmoothed,VDOS_SEM_50_blocks
8,32.0,36.0,23,2339.264803,1.779953727e-05,3.256943095e-07
8,32.0,36.0,23,2341.300717,1.766042624e-05,3.217426339e-07
8,32.0,36.0,23,2343.336631,1.767486018e-05,3.273219088e-07
8,32.0,36.0,23,2345.372544,1.786043946e-05,3.145959743e-07
8,32.0,36.0,23,2347.408458,1.793826084e-05,2.905828069e-07
8,32.0,36.0,23,2349.444372,1.788620317e-05,3.258434441e-07
8,32.0,36.0,23,2351.480285,1.769756494e-05,3.391842295e-07
8,32.0,36.0,23,2353.516199,1.752949542e-05,3.215264023e-07
8,32.0,36.0,23,2355.552113,1.764407888e-05,3.31440116e-07
8,32.0,36.0,23,2357.588026,1.782687119e-05,3.261768176e-07
8,32.0,36.0,23,2359.62394,1.790793567e-05,3.159494587e-07
8,32.0,36.0,23,2361.659854,1.788070915e-05,3.102309823e-07
8,32.0,36.0,23,2363.695767,1.760267735e-05,2.910123299e-07
8,32.0,36.0,23,2365.731681,1.733345771e-05,3.101683232e-07
8,32.0,36.0,23,2367.767595,1.734898003e-05,3.506293428e-07
8,32.0,36.0,23,2369.803508,1.735417523e-05,3.546750815e-07
8,32.0,36.0,23,2371.839422,1.722312019e-05,3.324125674e-07
8,32.0,36.0,23,2373.875336,1.72809284e-05,3.348928457e-07
8,32.0,36.0,23,2375.911249,1.743281678e-05,3.391421997e-07
8,32.0,36.0,23,2377.947163,1.755100155e-05,3.483234717e-07
8,32.0,36.0,23,2379.983077,1.771257077e-05,3.430116357e-07
8,32.0,36.0,23,2382.01899,1.774336069e-05,3.545871205e-07
8,32.0,36.0,23,2384.054904,1.763109918e-05,3.523093906e-07
8,32.0,36.0,23,2386.090818,1.758474266e-05,3.167601616e-07
8,32.0,36.0,23,2388.126731,1.761906445e-05,2.79801779e-07
8,32.0,36.0,23,2390.162645,1.758725356e-05,2.85479998e-07
8,32.0,36.0,23,2392.198559,1.753438014e-05,2.693079556e-07
8,32.0,36.0,23,2394.234472,1.757238914e-05,2.640903186e-07
8,32.0,36.0,23,2396.270386,1.752330785e-05,2.995303811e-07
8,32.0,36.0,23,2398.3063,1.740007585e-05,3.257194627e-07
8,32.0,36.0,23,2400.342213,1.751010292e-05,3.08426884e-07
8,32.0,36.0,23,2402.378127,1.769517971e-05,2.96755613e-07
8,32.0,36.0,23,2404.414041,1.772966655e-05,2.968220048e-07
8,32.0,36.0,23,2406.449954,1.772253772e-05,2.710310907e-07
8,32.0,36.0,23,2408.485868,1.764320854e-05,2.549673712e-07
8,32.0,36.0,23,2410.521782,1.744339233e-05,2.701291972e-07
8,32.0,36.0,23,2412.557695,1.73473385e-05,2.844954744e-07
8,32.0,36.0,23,2414.593609,1.741375334e-05,3.271410599e-07
8,32.0,36.0,23,2416.629523,1.740662846e-05,3.524013661e-07
8,32.0,36.0,23,2418.665436,1.734458659e-05,3.47665305e-07
8,32.0,36.0,23,2420.70135,1.740538668e-05,3.377332625e-07
8,32.0,36.0,23,2422.737264,1.75029897e-05,3.155987109e-07
8,32.0,36.0,23,2424.773177,1.750868928e-05,2.918175815e-07
8,32.0,36.0,23,2426.809091,1.744221189e-05,2.732122333e-07
8,32.0,36.0,23,2428.845005,1.729071996e-05,2.686515217e-07
8,32.0,36.0,23,2430.880918,1.707621973e-05,2.835382969e-07
8,32.0,36.0,23,2432.916832,1.694301634e-05,2.806314548e-07
8,32.0,36.0,23,2434.952746,1.694424611e-05,2.859392201e-07
8,32.0,36.0,23,2436.988659,1.706461522e-05,2.942179087e-07
8,32.0,36.0,23,2439.024573,1.740655883e-05,2.844497567e-07
8,32.0,36.0,23,2441.060487,1.776271073e-05,2.628766422e-07
8,32.0,36.0,23,2443.0964,1.769535793e-05,2.89095276e-07
8,32.0,36.0,23,2445.132314,1.73433387e-05,3.097617578e-07
8,32.0,36.0,23,2447.168228,1.711322143e-05,3.044400183e-07
8,32.0,36.0,23,2449.204141,1.71296706e-05,2.94536444e-07
8,32.0,36.0,23,2451.240055,1.73109888e-05,2.863032691e-07
8,32.0,36.0,23,2453.275969,1.749268316e-05,2.775283685e-07
8,32.0,36.0,23,2455.311882,1.757666598e-05,2.842927413e-07
8,32.0,36.0,23,2457.347796,1.753076155e-05,2.963781506e-07
8,32.0,36.0,23,2459.38371,1.731240543e-05,3.059746446e-07
8,32.0,36.0,23,2461.419623,1.6996286e-05,2.875965439e-07
8,32.0,36.0,23,2463.455537,1.689262716e-05,2.701566837e-07
8,32.0,36.0,23,2465.491451,1.72606243e-05,2.605935047e-07
8,32.0,36.0,23,2467.527364,1.770968895e-05,2.784798467e-07
8,32.0,36.0,23,2469.563278,1.774046657e-05,2.787105493e-07
8,32.0,36.0,23,2471.599192,1.754210274e-05,2.782085619e-07
8,32.0,36.0,23,2473.635105,1.747429688e-05,2.908903693e-07
8,32.0,36.0,23,2475.671019,1.747192817e-05,3.269882205e-07
8,32.0,36.0,23,2477.706933,1.73288421e-05,3.240384733e-07
8,32.0,36.0,23,2479.742846,1.712281932e-05,3.025914094e-07
8,32.0,36.0,23,2481.77876,1.696442027e-05,2.945528189e-07
8,32.0,36.0,23,2483.814674,1.690085869e-05,2.839680339e-07
8,32.0,36.0,23,2485.850587,1.707119837e-05,2.693290247e-07
8,32.0,36.0,23,2487.886501,1.736952665e-05,2.637731703e-07
8,32.0,36.0,23,2489.922415,1.74924621e-05,2.61804596e-07
8,32.0,36.0,23,2491.958328,1.737909623e-05,2.531313131e-07
8,32.0,36.0,23,2493.994242,1.72338054e-05,2.713082408e-07
8,32.0,36.0,23,2496.030156,1.715240772e-05,2.75755085e-07
8,32.0,36.0,23,2498.066069,1.699859436e-05,2.984081542e-07
8,32.0,36.0,23,2500.101983,1.681256954e-05,3.284958976e-07
8,32.0,36.0,23,2502.137897,1.670086955e-05,3.106060425e-07
8,32.0,36.0,23,2504.17381,1.671106011e-05,2.558370462e-07
8,32.0,36.0,23,2506.209724,1.686694477e-05,2.535558019e-07
8,32.0,36.0,23,2508.245638,1.70756165e-05,2.960087098e-07
8,32.0,36.0,23,2510.281551,1.725987019e-05,3.274024367e-07
8,32.0,36.0,23,2512.317465,1.727154935e-05,3.210341656e-07
8,32.0,36.0,23,2514.353379,1.711003556e-05,3.046874401e-07
8,32.0,36.0,23,2516.389292,1.707523864e-05,2.758790558e-07
8,32.0,36.0,23,2518.425206,1.719871422e-05,2.615814716e-07
8,32.0,36.0,23,2520.46112,1.733046891e-05,2.857513912e-07
8,32.0,36.0,23,2522.497033,1.749232024e-05,3.099146978e-07
8,32.0,36.0,23,2524.532947,1.757071663e-05,3.113367239e-07
8,32.0,36.0,23,2526.568861,1.743040163e-05,2.91045672e-07
8,32.0,36.0,23,2528.604774,1.728955344e-05,2.665258565e-07
8,32.0,36.0,23,2530.640688,1.727353987e-05,2.800644605e-07
8,32.0,36.0,23,2532.676602,1.724859262e-05,2.704357436e-07
8,32.0,36.0,23,2534.712515,1.721350135e-05,2.389717968e-07
8,32.0,36.0,23,2536.748429,1.714773864e-05,2.518702215e-07
8,32.0,36.0,23,2538.784343,1.70652384e-05,2.843351284e-07
8,32.0,36.0,23,2540.820256,1.705329949e-05,2.914909049e-07
8,32.0,36.0,23,2542.85617,1.702552929e-05,2.701872596e-07
8,32.0,36.0,23,2544.892084,1.691305145e-05,2.428915811e-07
8,32.0,36.0,23,2546.927997,1.685017446e-05,2.451025418e-07
8,32.0,36.0,23,2548.963911,1.69077075e-05,2.742269953e-07
8,32.0,36.0,23,2550.999825,1.687879297e-05,2.751587735e-07
8,32.0,36.0,23,2553.035738,1.679563134e-05,2.744743246e-07
8,32.0,36.0,23,2555.071652,1.689887009e-05,2.703834486e-07
8,32.0,36.0,23,2557.107566,1.71504864e-05,2.634831959e-07
8,32.0,36.0,23,2559.143479,1.738655411e-05,2.853046032e-07
8,32.0,36.0,23,2561.179393,1.750282808e-05,3.019094334e-07
8,32.0,36.0,23,2563.215307,1.74973213e-05,3.058532679e-07
8,32.0,36.0,23,2565.25122,1.749714579e-05,2.816479253e-07
8,32.0,36.0,23,2567.287134,1.747837164e-05,2.557908031e-07
8,32.0,36.0,23,2569.323048,1.73678795e-05,2.557759046e-07
8,32.0,36.0,23,2571.358961,1.732290309e-05,2.37009895e-07
8,32.0,36.0,23,2573.394875,1.737965185e-05,2.302377398e-07
8,32.0,36.0,23,2575.430789,1.736815735e-05,2.377569083e-07
8,32.0,36.0,23,2577.466702,1.722070223e-05,2.451930649e-07
8,32.0,36.0,23,2579.502616,1.711392318e-05,2.623285288e-07
8,32.0,36.0,23,2581.53853,1.717466978e-05,2.680852698e-07
8,32.0,36.0,23,2583.574443,1.733021684e-05,3.007910734e-07
8,32.0,36.0,23,2585.610357,1.745909507e-05,3.867902582e-07
8,32.0,36.0,23,2587.646271,1.747158732e-05,3.887459504e-07
8,32.0,36.0,23,2589.682184,1.737134854e-05,3.208346219e-07
8,32.0,36.0,23,2591.718098,1.727786897e-05,2.832667258e-07
8,32.0,36.0,23,2593.754012,1.731016501e-05,3.085510912e-07
8,32.0,36.0,23,2595.789925,1.739627296e-05,3.242262402e-07
8,32.0,36.0,23,2597.825839,1.749350155e-05,2.858509809e-07
8,32.0,36.0,23,2599.861753,1.767318702e-05,2.795453428e-07
8,32.0,36.0,23,2601.897666,1.781845565e-05,3.181894946e-07
8,32.0,36.0,23,2603.93358,1.785890186e-05,3.455376449e-07
8,32.0,36.0,23,2605.969494,1.782180385e-05,3.348882749e-07
8,32.0,36.0,23,2608.005407,1.775489238e-05,3.030273191e-07
8,32.0,36.0,23,2610.041321,1.776139181e-05,2.888623553e-07
8,32.0,36.0,23,2612.077235,1.775083429e-05,3.012525258e-07
8,32.0,36.0,23,2614.113148,1.771684452e-05,3.219677229e-07
8,32.0,36.0,23,2616.149062,1.779228091e-05,3.329091571e-07
8,32.0,36.0,23,2618.184976,1.798490674e-05,3.257340673e-07
8,32.0,36.0,23,2620.220889,1.832361643e-05,3.332305183e-07
8,32.0,36.0,23,2622.256803,1.858592078e-05,3.351939679e-07
8,32.0,36.0,23,2624.292717,1.858858816e-05,3.640363752e-07
8,32.0,36.0,23,2626.32863,1.854893247e-05,4.314982985e-07
8,32.0,36.0,23,2628.364544,1.865118095e-05,4.302857197e-07
8,32.0,36.0,23,2630.400458,1.889925639e-05,3.42072877e-07
8,32.0,36.0,23,2632.436371,1.912277178e-05,3.169964899e-07
8,32.0,36.0,23,2634.472285,1.90344244e-05,3.623946359e-07
8,32.0,36.0,23,2636.508199,1.864866572e-05,3.628305405e-07
8,32.0,36.0,23,2638.544112,1.832043022e-05,3.473958314e-07
8,32.0,36.0,23,2640.580026,1.814336448e-05,3.316711596e-07
8,32.0,36.0,23,2642.61594,1.801491784e-05,2.995084185e-07
8,32.0,36.0,23,2644.651853,1.809115427e-05,2.974243614e-07
8,32.0,36.0,23,2646.687767,1.84430062e-05,3.08791374e-07
8,32.0,36.0,23,2648.723681,1.868416562e-05,3.452765496e-07
8,32.0,36.0,23,2650.759594,1.86583369e-05,3.663308709e-07
8,32.0,36.0,23,2652.795508,1.861503415e-05,3.422850563e-07
8,32.0,36.0,23,2654.831422,1.859129388e-05,3.067714252e-07
8,32.0,36.0,23,2656.867335,1.864368696e-05,3.093681263e-07
8,32.0,36.0,23,2658.903249,1.876180924e-05,3.711651985e-07
8,32.0,36.0,23,2660.939163,1.876975667e-05,4.312655852e-07
8,32.0,36.0,23,2662.975076,1.886689588e-05,4.738432237e-07
8,32.0,36.0,23,2665.01099,1.918297828e-05,5.488382723e-07
8,32.0,36.0,23,2667.046904,1.951075995e-05,5.549277762e-07
8,32.0,36.0,23,2669.082817,1.959105203e-05,4.716803427e-07
8,32.0,36.0,23,2671.118731,1.934027425e-05,3.949285412e-07
8,32.0,36.0,23,2673.154645,1.914600966e-05,4.027796689e-07
8,32.0,36.0,23,2675.190558,1.936524425e-05,4.407330611e-07
8,32.0,36.0,23,2677.226472,1.978632669e-05,4.597614592e-07
8,32.0,36.0,23,2679.262386,2.001163277e-05,4.521208747e-07
8,32.0,36.0,23,2681.298299,2.001650614e-05,4.333386236e-07
8,32.0,36.0,23,2683.334213,2.010031571e-05,3.97239938e-07
8,32.0,36.0,23,2685.370127,2.036666856e-05,4.08161005e-07
8,32.0,36.0,23,2687.40604,2.060117817e-05,4.304462198e-07
8,32.0,36.0,23,2689.441954,2.078681798e-05,4.330700174e-07
8,32.0,36.0,23,2691.477868,2.096808641e-05,4.731352971e-07
8,32.0,36.0,23,2693.513781,2.099821106e-05,4.930261691e-07
8,32.0,36.0,23,2695.549695,2.092048366e-05,4.620173542e-07
8,32.0,36.0,23,2697.585609,2.11097319e-05,4.552546895e-07
8,32.0,36.0,23,2699.621522,2.151190454e-05,4.916683491e-07
8,32.0,36.0,23,2701.657436,2.159959775e-05,5.121373253e-07
8,32.0,36.0,23,2703.69335,2.152025285e-05,4.741871703e-07
8,32.0,36.0,23,2705.729263,2.178768191e-05,4.718654129e-07
8,32.0,36.0,23,2707.765177,2.220889842e-05,5.455061179e-07
8,32.0,36.0,23,2709.801091,2.244781109e-05,5.737234293e-07
8,32.0,36.0,23,2711.837004,2.265846125e-05,5.961937344e-07
8,32.0,36.0,23,2713.872918,2.276953143e-05,6.211961801e-07
8,32.0,36.0,23,2715.908832,2.266401655e-05,5.991955921e-07
8,32.0,36.0,23,2717.944745,2.26599053e-05,5.57630126e-07
8,32.0,36.0,23,2719.980659,2.297624926e-05,5.090225049e-07
8,32.0,36.0,23,2722.016573,2.346567272e-05,5.743896437e-07
8,32.0,36.0,23,2724.052486,2.392745654e-05,6.404250005e-07
8,32.0,36.0,23,2726.0884,2.429715446e-05,6.604403039e-07
8,32.0,36.0,23,2728.124314,2.450712248e-05,6.401804688e-07
8,32.0,36.0,23,2730.160227,2.448160309e-05,6.259870853e-07
8,32.0,36.0,23,2732.196141,2.449286796e-05,6.623812242e-07
8,32.0,36.0,23,2734.232055,2.497124421e-05,7.326133745e-07
8,32.0,36.0,23,2736.267968,2.556085753e-05,7.797666475e-07
8,32.0,36.0,23,2738.303882,2.563826602e-05,7.211571571e-07
8,32.0,36.0,23,2740.339796,2.55713951e-05,6.734402774e-07
8,32.0,36.0,23,2742.375709,2.604888312e-05,7.580145292e-07
8,32.0,36.0,23,2744.411623,2.663154382e-05,8.245582963e-07
8,32.0,36.0,23,2746.447537,2.67091475e-05,8.155001767e-07
8,32.0,36.0,23,2748.48345,2.687318486e-05,7.641344145e-07
8,32.0,36.0,23,2750.519364,2.760938604e-05,8.655735927e-07
8,32.0,36.0,23,2752.555278,2.822443533e-05,1.020507632e-06
8,32.0,36.0,23,2754.591191,2.824710328e-05,1.028568071e-06
8,32.0,36.0,23,2756.627105,2.800991716e-05,8.951609626e-07
8,32.0,36.0,23,2758.663019,2.801266617e-05,7.567717426e-07
8,32.0,36.0,23,2760.698932,2.856066568e-05,6.443212649e-07
8,32.0,36.0,23,2762.734846,2.932477743e-05,5.749263666e-07
8,32.0,36.0,23,2764.77076,2.958866135e-05,6.532124575e-07
8,32.0,36.0,23,2766.806673,2.923952682e-05,7.739152696e-07
8,32.0,36.0,23,2768.842587,2.896016186e-05,8.338476532e-07
8,32.0,36.0,23,2770.878501,2.904482149e-05,8.92884019e-07
8,32.0,36.0,23,2772.914414,2.96902713e-05,9.18913295e-07
8,32.0,36.0,23,2774.950328,3.115629891e-05,9.595819892e-07
8,32.0,36.0,23,2776.986242,3.28309107e-05,1.025148587e-06
8,32.0,36.0,23,2779.022155,3.380208361e-05,1.0858392e-06
8,32.0,36.0,23,2781.058069,3.406044403e-05,1.065908965e-06
8,32.0,36.0,23,2783.093983,3.422933511e-05,1.063967379e-06
8,32.0,36.0,23,2785.129896,3.421608375e-05,1.105712747e-06
8,32.0,36.0,23,2787.16581,3.411418411e-05,1.052283162e-06
8,32.0,36.0,23,2789.201724,3.463057512e-05,1.035321124e-06
8,32.0,36.0,23,2791.237637,3.552854313e-05,1.138871602e-06
8,32.0,36.0,23,2793.273551,3.633312317e-05,1.277460158e-06
8,32.0,36.0,23,2795.309465,3.715847013e-05,1.293651618e-06
8,32.0,36.0,23,2797.345378,3.782320588e-05,1.231637248e-06
8,32.0,36.0,23,2799.381292,3.818172033e-05,1.198271505e-06
8,32.0,36.0,23,2801.417206,3.857035041e-05,1.212193112e-06
8,32.0,36.0,23,2803.453119,3.965229061e-05,1.227575623e-06
8,32.0,36.0,23,2805.489033,4.130549048e-05,1.384044888e-06
8,32.0,36.0,23,2807.524947,4.195961533e-05,1.721945733e-06
8,32.0,36.0,23,2809.56086,4.127274941e-05,2.013084671e-06
8,32.0,36.0,23,2811.596774,4.078293575e-05,2.041239751e-06
8,32.0,36.0,23,2813.632688,4.092779393e-05,1.6672922e-06
8,32.0,36.0,23,2815.668601,4.093516417e-05,1.287249213e-06
8,32.0,36.0,23,2817.704515,4.110366461e-05,1.254942763e-06
8,32.0,36.0,23,2819.740429,4.231392588e-05,1.386222494e-06
8,32.0,36.0,23,2821.776342,4.407819048e-05,1.547787903e-06
8,32.0,36.0,23,2823.812256,4.57067001e-05,1.75585545e-06
8,32.0,36.0,23,2825.84817,4.712309182e-05,2.08839807e-06
8,32.0,36.0,23,2827.884083,4.77552231e-05,2.064217268e-06
8,32.0,36.0,23,2829.919997,4.720909554e-05,1.662600466e-06
8,32.0,36.0,23,2831.955911,4.658620203e-05,1.47570163e-06
8,32.0,36.0,23,2833.991824,4.706066177e-05,1.501229767e-06
8,32.0,36.0,23,2836.027738,4.80054029e-05,1.640581691e-06
8,32.0,36.0,23,2838.063652,4.831815599e-05,1.791586683e-06
8,32.0,36.0,23,2840.099565,4.821097745e-05,1.674841107e-06
8,32.0,36.0,23,2842.135479,4.898191185e-05,1.515372329e-06
8,32.0,36.0,23,2844.171393,5.1581881e-05,1.614269043e-06
8,32.0,36.0,23,2846.207306,5.504237478e-05,1.852586513e-06
8,32.0,36.0,23,2848.24322,5.703609338e-05,2.072979128e-06
8,32.0,36.0,23,2850.279134,5.727174654e-05,2.114618641e-06
8,32.0,36.0,23,2852.315047,5.711057703e-05,2.063385612e-06
8,32.0,36.0,23,2854.350961,5.70412832e-05,1.811967006e-06
8,32.0,36.0,23,2856.386875,5.681544274e-05,1.690562242e-06
8,32.0,36.0,23,2858.422788,5.61887249e-05,1.799540129e-06
8,32.0,36.0,23,2860.458702,5.59156769e-05,1.760187414e-06
8,32.0,36.0,23,2862.494616,5.680143399e-05,1.866587334e-06
8,32.0,36.0,23,2864.530529,5.874547046e-05,2.142088023e-06
8,32.0,36.0,23,2866.566443,6.142311926e-05,2.128487655e-06
8,32.0,36.0,23,2868.602357,6.362742039e-05,2.004285465e-06
8,32.0,36.0,23,2870.63827,6.478673704e-05,2.09464035e-06
8,32.0,36.0,23,2872.674184,6.572762274e-05,2.034844822e-06
8,32.0,36.0,23,2874.710098,6.740982098e-05,1.932887545e-06
8,32.0,36.0,23,2876.746011,6.930481842e-05,2.281162639e-06
8,32.0,36.0,23,2878.781925,7.082703788e-05,2.633691382e-06
8,32.0,36.0,23,2880.817839,7.289718762e-05,3.004245971e-06
8,32.0,36.0,23,2882.853752,7.471694635e-05,3.250796664e-06
8,32.0,36.0,23,2884.889666,7.603664941e-05,3.168611716e-06
8,32.0,36.0,23,2886.92558,7.819971512e-05,2.778617282e-06
8,32.0,36.0,23,2888.961493,8.077965884e-05,2.677714534e-06
8,32.0,36.0,23,2890.997407,8.30737289e-05,2.830042806e-06
8,32.0,36.0,23,2893.033321,8.513915786e-05,3.083045569e-06
8,32.0,36.0,23,2895.069234,8.611447081e-05,3.312006185e-06
8,32.0,36.0,23,2897.105148,8.572873663e-05,3.280358166e-06
8,32.0,36.0,23,2899.141062,8.477135586e-05,3.012780242e-06
8,32.0,36.0,23,2901.176975,8.43541672e-05,2.814564159e-06
8,32.0,36.0,23,2903.212889,8.552171985e-05,2.837814301e-06
8,32.0,36.0,23,2905.248803,8.811429037e-05,3.155458846e-06
8,32.0,36.0,23,2907.284716,9.17446616e-05,3.447367911e-06
8,32.0,36.0,23,2909.32063,9.560001032e-05,3.585494991e-06
8,32.0,36.0,23,2911.356544,9.788285246e-05,3.30990166e-06
8,32.0,36.0,23,2913.392457,9.826709104e-05,2.996270454e-06
8,32.0,36.0,23,2915.428371,9.894653574e-05,3.153800846e-06
8,32.0,36.0,23,2917.464285,0.0001013282272,3.341186601e-06
8,32.0,36.0,23,2919.500198,0.0001028459907,3.284800114e-06
8,32.0,36.0,23,2921.536112,0.0001024146351,3.088024312e-06
8,32.0,36.0,23,2923.572026,0.000102742895,3.138627116e-06
8,32.0,36.0,23,2925.607939,0.0001049715985,3.449793465e-06
8,32.0,36.0,23,2927.643853,0.0001079744682,3.562432578e-06
8,32.0,36.0,23,2929.679767,0.0001121428032,4.120800798e-06
8,32.0,36.0,23,2931.71568,0.0001185058437,4.663308203e-06
8,32.0,36.0,23,2933.751594,0.0001222759733,4.695324102e-06
8,32.0,36.0,23,2935.787508,0.0001196553026,4.402326619e-06
8,32.0,36.0,23,2937.823421,0.0001156399643,4.007290692e-06
8,32.0,36.0,23,2939.859335,0.0001159790442,3.733411333e-06
8,32.0,36.0,23,2941.895249,0.0001203598503,4.285418851e-06
8,32.0,36.0,23,2943.931162,0.0001239849286,4.61582406e-06
8,32.0,36.0,23,2945.967076,0.0001252991085,4.564474786e-06
8,32.0,36.0,23,2948.00299,0.0001273891111,4.737414158e-06
8,32.0,36.0,23,2950.038903,0.0001320071119,4.522411762e-06
8,32.0,36.0,23,2952.074817,0.0001361625221,4.159676003e-06
8,32.0,36.0,23,2954.110731,0.000136518158,3.584887038e-06
8,32.0,36.0,23,2956.146644,0.0001378246251,3.628877428e-06
8,32.0,36.0,23,2958.182558,0.0001456485685,4.438397029e-06
8,32.0,36.0,23,2960.218472,0.0001549745624,5.255501411e-06
8,32.0,36.0,23,2962.254385,0.0001579870134,5.298701942e-06
8,32.0,36.0,23,2964.290299,0.0001556660286,5.245576741e-06
8,32.0,36.0,23,2966.326213,0.0001550241593,5.124359407e-06
8,32.0,36.0,23,2968.362126,0.0001583421404,4.873399576e-06
8,32.0,36.0,23,2970.39804,0.0001618541861,4.65063002e-06
8,32.0,36.0,23,2972.433954,0.0001623262043,4.95854955e-06
8,32.0,36.0,23,2974.469867,0.0001612711318,5.492378051e-06
8,32.0,36.0,23,2976.505781,0.0001643708323,5.700946816e-06
8,32.0,36.0,23,2978.541695,0.0001724501285,5.914354091e-06
8,32.0,36.0,23,2980.577608,0.0001782251073,5.860293444e-06
8,32.0,36.0,23,2982.613522,0.0001792240518,5.857313157e-06
8,32.0,36.0,23,2984.649436,0.0001805861862,5.798335011e-06
8,32.0,36.0,23,2986.685349,0.0001842306366,5.656138954e-06
8,32.0,36.0,23,2988.721263,0.0001898661553,6.034984764e-06
8,32.0,36.0,23,2990.757177,0.000196698396,6.117932355e-06
8,32.0,36.0,23,2992.79309,0.0002028508333,6.704005725e-06
8,32.0,36.0,23,2994.829004,0.0002088482405,7.427787064e-06
8,32.0,36.0,23,2996.864918,0.0002112033229,7.816646302e-06
8,32.0,36.0,23,2998.900831,0.0002114366002,7.906993737e-06
8,32.0,36.0,23,3000.936745,0.0002176265207,7.260063987e-06
8,32.0,36.0,23,3002.972659,0.0002261753039,7.240479039e-06
8,32.0,36.0,23,3005.008572,0.0002290115321,7.953033439e-06
8,32.0,36.0,23,3007.044486,0.0002275956584,8.293413108e-06
8,32.0,36.0,23,3009.0804,0.0002279364057,7.48326254e-06
8,32.0,36.0,23,3011.116313,0.0002340770909,7.523275462e-06
8,32.0,36.0,23,3013.152227,0.0002439120336,9.126821263e-06
8,32.0,36.0,23,3015.188141,0.0002523923199,9.680590891e-06
8,32.0,36.0,23,3017.224054,0.0002566837525,9.489902783e-06
8,32.0,36.0,23,3019.259968,0.0002560758022,8.977464307e-06
8,32.0,36.0,23,3021.295882,0.000253522131,9.336596166e-06
8,32.0,36.0,23,3023.331795,0.0002541686913,9.306706917e-06
8,32.0,36.0,23,3025.367709,0.0002621797356,9.243712696e-06
8,32.0,36.0,23,3027.403623,0.0002739198565,9.322686747e-06
8,32.0,36.0,23,3029.439536,0.000283256363,1.070908099e-05
8,32.0,36.0,23,3031.47545,0.0002887479457,1.066567404e-05
8,32.0,36.0,23,3033.511364,0.0002889226123,9.879703868e-06
8,32.0,36.0,23,3035.547277,0.000287382327,9.933537405e-06
8,32.0,36.0,23,3037.583191,0.0002889103897,1.006841341e-05
8,32.0,36.0,23,3039.619105,0.0002945466575,9.497760819e-06
8,32.0,36.0,23,3041.655018,0.0003090478977,8.998703982e-06
8,32.0,36.0,23,3043.690932,0.0003274154751,9.633732884e-06
8,32.0,36.0,23,3045.726846,0.0003330077582,1.064729489e-05
8,32.0,36.0,23,3047.762759,0.0003282767289,1.147512543e-05
8,32.0,36.0,23,3049.798673,0.0003280450082,1.190004764e-05
8,32.0,36.0,23,3051.834587,0.0003295585629,1.253985461e-05
8,32.0,36.0,23,3053.8705,0.0003306155508,1.252922921e-05
8,32.0,36.0,23,3055.906414,0.000339084813,1.17702818e-05
8,32.0,36.0,23,3057.942328,0.00035080052,1.137399783e-05
8,32.0,36.0,23,3059.978241,0.0003550570023,1.117528688e-05
8,32.0,36.0,23,3062.014155,0.000355329344,1.124385768e-05
8,32.0,36.0,23,3064.050069,0.0003635019202,1.164033629e-05
8,32.0,36.0,23,3066.085982,0.0003760649942,1.270029675e-05
8,32.0,36.0,23,3068.121896,0.0003822991447,1.283268443e-05
8,32.0,36.0,23,3070.15781,0.0003876555833,1.228360776e-05
8,32.0,36.0,23,3072.193723,0.0003961625423,1.259570238e-05
8,32.0,36.0,23,3074.229637,0.0004013149471,1.490770014e-05
8,32.0,36.0,23,3076.265551,0.0004021357402,1.530533531e-05
8,32.0,36.0,23,3078.301464,0.0004083748558,1.2935694e-05
8,32.0,36.0,23,3080.337378,0.0004181745038,1.221991004e-05
8,32.0,36.0,23,3082.373292,0.0004179434687,1.286363182e-05
8,32.0,36.0,23,3084.409205,0.0004174734136,1.362726209e-05
8,32.0,36.0,23,3086.445119,0.0004254848807,1.406382456e-05
8,32.0,36.0,23,3088.481033,0.0004320997608,1.277196763e-05
8,32.0,36.0,23,3090.516946,0.0004290080399,1.161788039e-05
8,32.0,36.0,23,3092.55286,0.0004237790588,1.107290546e-05
8,32.0,36.0,23,3094.588774,0.0004306798413,9.852811804e-06
8,32.0,36.0,23,3096.624687,0.0004460917273,9.746980816e-06
8,32.0,36.0,23,3098.660601,0.0004584517028,1.161300767e-05
8,32.0,36.0,23,3100.696515,0.0004634018017,1.220002161e-05
8,32.0,36.0,23,3102.732428,0.0004613459415,1.18562185e-05
8,32.0,36.0,23,3104.768342,0.0004593633647,1.147734756e-05
8,32.0,36.0,23,3106.804256,0.0004643638564,1.185469869e-05
8,32.0,36.0,23,3108.840169,0.000469060627,1.356448793e-05
8,32.0,36.0,23,3110.876083,0.0004670962262,1.497423417e-05
8,32.0,36.0,23,3112.911997,0.0004681263838,1.388061624e-05
8,32.0,36.0,23,3114.94791,0.0004723249938,1.37887559e-05
8,32.0,36.0,23,3116.983824,0.000469689519,1.298643141e-05
8,32.0,36.0,23,3119.019738,0.0004678587384,1.215246036e-05
8,32.0,36.0,23,3121.055651,0.0004791489252,1.353157426e-05
8,32.0,36.0,23,3123.091565,0.0004952915744,1.477232459e-05
8,32.0,36.0,23,3125.127479,0.0005023753711,1.548436185e-05
8,32.0,36.0,23,3127.163392,0.0004994789704,1.482660033e-05
8,32.0,36.0,23,3129.199306,0.0004975590347,1.348512011e-05
8,32.0,36.0,23,3131.23522,0.0005058310917,1.396989934e-05
